7.255197456936871 [0.         7.25519746]
testing solution to large N equation... 3.018732903302169 0.9940692002543966
starting plots of SF
[-3.4        -3.39738663 -3.39477325 ...  3.39477325  3.39738663
  3.4       ]
dense shape (1113,)
0.30679615757712825
starting with calculation of Sigma theta w=0..... 1113  points
0 -1.5857946754865495 227.87136989326441
1 -1.5917976780512393 223.49674395767343
2 -1.5988058746265106 219.9781660452724
3 -1.6048181078591173 225.20062348643026
4 -1.6118398732836874 221.4519898373168
5 -1.617866119052383 220.48443361769475
6 -1.624746638442755 223.35798761578224
7 -1.630951899530869 222.80788178279906
8 -1.6370069612029352 218.41917803154854
9 -1.6430731063850486 224.07079652317435
10 -1.6491512493846636 224.45363428910505
11 -1.655242282741728 221.3095505191642
12 -1.6613470761824405 221.79188849134175
13 -1.6673316244098904 223.01374350981428
14 -1.6725776997097683 221.76571644521962
15 -1.6787259376065113 220.94277068397068
16 -1.6848910242642998 217.26069870169127
17 -1.6900419700938143 220.82061544927046
18 -1.6962397671133578 219.08510578835381
19 -1.701418958246209 219.27820391358455
20 -1.7076517277264815 218.50300051476802
21 -1.7128609330105282 217.99082391760987
22 -1.719130741385779 217.75755182955314
23 -1.7243715584640982 216.4882286036652
24 -1.729627267026463 216.50400677118625
25 -1.735779498578205 214.71873873850072
26 -1.7412434413852982 216.7877768118761
27 -1.746548465027928 213.8694585895944
28 -1.7518694059284217 215.71979822861772
29 -1.7572259057285615 214.7595786433747
30 -1.7630724299170693 214.05991880585094
31 -1.7688164695073882 213.16232828867342
32 -1.7743952492314392 211.78670520707087
33 -1.7798017260535315 212.6935629374333
34 -1.7852250675739858 212.768252306048
35 -1.7906653622074988 210.8241517674907
36 -1.796122680980062 209.75658661109935
37 -1.801554833668078 211.16596904206008
38 -1.8067800489817618 210.7285859117123
39 -1.8119520748962905 208.50713034576694
40 -1.8170747656276314 208.892752091992
41 -1.8225558760409921 209.29223920105986
42 -1.828112401614671 208.91934066036424
43 -1.8336859753044714 207.22589375326444
44 -1.839276537162234 206.65545923875877
45 -1.844494920494598 206.81888398878297
46 -1.8493820541274804 207.1609579130786
47 -1.8550196464620081 206.88763245462323
48 -1.8606738503689184 205.64242969444328
49 -1.8661778198709422 204.436089674364
50 -1.8709230678766706 203.52022331661826
51 -1.8765926543549636 203.57104005335285
52 -1.882308534261955 204.68665162463375
53 -1.8873539429674036 205.6532066243311
54 -1.892636778529239 205.2223402173759
55 -1.8983963705693925 203.2417510451444
56 -1.9035463682379534 200.65776790229623
57 -1.9088017720489832 198.71291069252655
58 -1.9146033152597726 198.08959555727222
59 -1.919539389533818 199.0563742795866
60 -1.9250824472745125 201.1651399419747
61 -1.9308583240764405 204.08036568664693
62 -1.9356069960297728 206.5015302504811
63 -1.9414729559782558 207.81868566065305
64 -1.946577522542844 206.30551550363194
65 -1.95206473097975 201.53598848136102
66 -1.9577251414639836 195.75056247379231
67 -1.9626974320364319 191.44262034570403
68 -1.9686214789379588 188.69200168956365
69 -1.9733691639941602 187.78702871450116
70 -1.979314043818084 187.87204153495492
71 -1.9842437376810569 188.95726955651438
72 -1.9900425834709652 190.57093998136304
73 -1.9952060738871396 192.40047113558998
74 -2.000805073007248 194.92755961799003
75 -2.006122251485296 197.82831462244218
76 -2.0115994576180976 201.40781286319898
77 -2.0169947183939323 205.41220292206046
78 -2.022423664554523 209.85060918712315
79 -2.027825351296631 214.68045980295634
80 -2.033275615398042 220.00704563239364
81 -2.038615507589272 225.6439963439235
82 -2.0441532386076404 231.67178414973446
83 -2.0493660716564643 237.15888824888867
84 -2.0550544823302723 242.1080411457193
85 -2.060077496386027 245.1833844727445
86 -2.0659773274652133 247.1791080966597
87 -2.070838338160547 247.2898494513691
88 -2.0769198009763743 246.4143224537186
89 -2.0817889247546666 245.48847176382276
90 -2.087743252744978 244.26226977071113
91 -2.09275640524077 243.83270075661045
92 -2.098311636284342 243.94670472520204
93 -2.1037389783313336 244.6862220712404
94 -2.108838426756874 245.73481020345736
95 -2.114734936689511 246.9421049443771
96 -2.119625907300659 247.5439991159639
97 -2.1255912400472976 246.51501353229736
98 -2.1306384457728322 244.22262294172805
99 -2.136002938852422 240.17245675456527
100 -2.141660696822173 234.7472603647032
101 -2.146562252667199 229.5775973656012
102 -2.152562167994918 223.10020223297514
103 -2.1575963970968988 218.08619528518366
104 -2.1628462349671778 213.01689472445688
105 -2.1686374620232156 207.9228677513677
106 -2.1735466206556673 203.8828594291481
107 -2.1791894849979716 199.9818029132617
108 -2.184596347474705 196.8213392478467
109 -2.1895090411601696 194.29929391686326
110 -2.195387182068371 191.7242487024047
111 -2.2005663626586704 189.76103458468108
112 -2.2054822836527697 188.57497643719313
113 -2.2114290510465726 187.7426917421819
114 -2.2165468577258665 188.18580839333583
115 -2.2214660496899707 189.22832683611944
116 -2.227304538438237 192.4293492939488
117 -2.232538351119253 196.78684159753857
118 -2.237461253747329 202.08165726463
119 -2.2430030013264615 206.6749184018095
120 -2.2485426751494453 207.8799017850679
121 -2.253470173720954 206.38932765648488
122 -2.2585138900607284 203.8648052597067
123 -2.2642800420542484 201.03908868191118
124 -2.269496619045694 199.0744551867381
125 -2.2744321906656015 198.08530610803314
126 -2.2795164859114476 198.6825169886782
127 -2.2851762724724667 200.65431880014026
128 -2.290490358687497 203.24289108765
129 -2.295437685516901 205.19594491432497
130 -2.3003883895733717 205.7362600729466
131 -2.3056673702548784 204.8319108630748
132 -2.3111826338407564 203.6855063697262
133 -2.316505991585099 203.40330110196288
134 -2.3214751714777795 203.77283751967994
135 -2.3264496464064233 204.91089669257804
136 -2.3314298669148257 206.5132839322895
137 -2.3364895449971654 206.93678308578717
138 -2.341818025850753 207.01931271527496
139 -2.3471124871569407 206.82227398053567
140 -2.3523726879477342 206.7752362056485
141 -2.357598410517392 207.5307391950185
142 -2.3627197669218405 209.12919477591532
143 -2.3677582930069963 209.04415327767427
144 -2.3728075657541954 208.7424563326154
145 -2.377868379909012 208.26721475984272
146 -2.3829415781316587 210.79315056984132
147 -2.3880280535635965 211.2266269571294
148 -2.3931287525711773 209.52789900476932
149 -2.398144603078753 210.82702849292173
150 -2.4030540993663245 212.8203376263755
151 -2.407928228392364 212.53248169288364
152 -2.412767027238086 211.51395088649423
153 -2.4175846078396086 212.84832055019527
154 -2.4227890203184184 213.307763359028
155 -2.428015788541894 212.87910890052632
156 -2.4332663980022433 215.00995383335737
157 -2.437981650385424 215.11950243186658
158 -2.442599393821188 214.1193683790324
159 -2.447843431287918 216.74640607879178
160 -2.453199463629868 214.5465613966067
161 -2.457745881229319 216.5372391588231
162 -2.462653187367205 215.69896103757043
163 -2.4681049792452545 217.84139194645115
164 -2.472521077718463 219.35036883554545
165 -2.4777424212809467 217.27224462714727
166 -2.482648888514645 220.251006576436
167 -2.487515499261936 219.27508760314848
168 -2.4926047897153047 219.11514497892492
169 -2.4974414866508656 221.33323325416583
170 -2.5023936332738153 216.40959922795093
171 -2.5075399050058795 218.15015451519406
172 -2.5120205348842126 219.32405669888138
173 -2.5174510428283017 223.24987437200568
174 -2.522310795739574 223.82045238532487
175 -2.5268345442470506 221.44983025776176
176 -2.5321299709430405 223.06337945570004
177 -2.5373782348853915 224.9107370191501
178 -2.5422400225033357 222.38481586184542
179 -2.5469760873559713 225.34809896087572
180 -2.5517699029278833 218.40681339980742
181 -2.5566586950771053 224.28353513848046
182 -2.561698416791739 222.28800109028984
183 -2.56669743602204 225.34547337543995
184 -2.5716568720192075 220.20034177189046
185 -2.5767419894937245 221.4033757617375
186 -2.5819684634343947 228.26669747179167
187 -2.587284355821803 218.2392047738355
188 -2.5923187835884383 219.97656866600232
189 -2.597088579845208 223.62260337914768
190 -2.601948059626742 226.6718445435497
191 -2.6076510518028084 229.48308482895524
192 -2.6123696940500447 228.7612090916651
193 -2.617438090537602 227.97031822776205
194 -2.622765045665945 228.49751571976702
195 -2.6276186246999083 229.5271264244957
196 -2.6330230130846592 227.85799484231524
197 -2.6382496746253175 224.06743472131515
198 -2.6431544724494316 219.34055118082557
199 -2.648732261698406 218.22297527133128
200 -2.6540231581051503 228.26541684953747
201 -2.65874907954413 221.65633157798766
202 -2.664173994108923 220.1438012668545
203 -2.6696309898726236 225.35387547778086
204 -2.6750600051353617 221.4268085912149
205 -2.680462542069222 222.85527381366126
206 -2.685840053726336 217.67665141380775
207 -2.691193945051353 223.53088268947818
208 -2.6965255738935365 224.696839467363
209 -2.7018362520160175 221.5719205930709
210 -2.7072948532754038 222.75149248005687
211 -2.7134522098948444 223.88091145924128
212 -2.7187041949032467 223.17462554881644
213 -2.723940261222055 219.3049274782652
214 -2.730204087141619 217.0961096756019
215 -2.7354089696176196 218.57683974547047
